process_stage_fact_key,district_key,district_agency_key,district_process_hash_sha256,stage_sequence,stage_code,action_th,owner_role_th,manual_document_duration_days,timing_is_emergency_response_sla,verification_status
71dad94de386abd2350ddc7f0b730d990c526662009866c0ffcd339ff9b27be1,1037,bma-district-1037,18a661f56f03c2e4c336e92b9672918d82712d346a2fcd58a336b0ece66fdb6f,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
676801901c8d9f6ae34a89bbf9addf4e4333f9ea32e3e2774dfc75cf4df3c082,1037,bma-district-1037,18a661f56f03c2e4c336e92b9672918d82712d346a2fcd58a336b0ece66fdb6f,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
b307735bb101642c9cab7b78e45f72734164707e0b1931f5fd1cdca5fdc9148b,1037,bma-district-1037,18a661f56f03c2e4c336e92b9672918d82712d346a2fcd58a336b0ece66fdb6f,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
57270ebd3bfa232e06f22cdcbf1c0c6c31ece14427319707779c29118b6829b6,1037,bma-district-1037,18a661f56f03c2e4c336e92b9672918d82712d346a2fcd58a336b0ece66fdb6f,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
6d8e6ca773eef0aa6e4be51bf5ede28373d56745c5ee14cb15785638bf6ea322,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
bfcacdbd312e50327ab9e825dc885957fdc1f93d65c00bebba4fa260c6afdf8c,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
45450683c439ace4108669b6672f6849dc2c2156c040298647de65955e348295,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
e818710530272507a238abd57200107fab201fbbf19ee287ba81520ff36dfd67,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
824e87d186eec69b8030532efc065a19810c53be417bcba3f1f8bad2e2f36676,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
1c7a1fed627b663e79b0be19d0e20bbbb38b906cbebd0886d0459210fc36d133,1038,bma-district-1038,ce45e869e2edfdae7c37a54f4ab1b7685cfa6773247c72a62dd3679025dbfa9a,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
bab0ddca3776531a5ec712f3dcee5bb16a24ecaf4f2728abc06f57a28cccfe29,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
2375dd3c52e9cd06050d7c13c7c9f34f6e7622ddbf86113f63d2432c9e335b61,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
33410551aca879555da8840ae85f8024d2a26c805c6fe85235a11370e40e5a6a,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
10282e2eca4edbd7de0ce304f58e83ef58117fa9c9c6eefb85b31bbeafce289a,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
86b14987dd9ad4f3021efdcedc40353703ea5834492960b139c6331fed45f567,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
bb09acfa5d555dcd2b6e972fa6a55817569b2905595096c172c8e1e40a48ab28,1039,bma-district-1039,b28d22a6320ad07e1c65607349050558312476e99ad07287314fa6c7c6a2c050,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
4a25c1a6fbca66d19bf4aa25e602ba4c6f6335a9c861aece3f73e7be7d8ed213,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
874cf039cf445817417d5f7d4a9b21771881f32c2ca9b3bdf73d384ef11e5795,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
b6e1491923c9f82c0344c717d1ae9feb89994f8e59ac2303f503164e8b910641,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
d32af4d7456eff6657265ac75fff760cc916d57119ded5c69544589a7a847ed2,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
66fb4a95d1410ff85ad04c410c3fea2659c2ab02dd1af590deac9647eb252c28,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
2cc2b02826f06624d5e0542ceb655f6aa64b3a7d37d48a4427148da137e24034,1040,bma-district-1040,556c7f7c609e08883f6ec29c1fe3d389fb294e43f947343f06ec9c6229bcfe50,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
b6dfd15cddca3d770547ee1132f78202804ae031897cf0e281cb33140bc1bf41,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
240ea198527927ee0a9ee347fd31d24e03ac86a801d4a63df6f5e01117ced0ec,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
d1516956da3299ab63dd9cfc8e40ab840ce80c41c2f307bec741747550434056,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
621fb4f1f858d1d1a5411360868d74b9b3f01dbb8fd24d67759fe53bc65f0113,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
df2086c3fd600a86bd9a3800ceb1c223cf5c70216e6fee4643ac0f909de83552,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
20735312673361e3212e682aecab5bf79441f67fab8e1d923b963bbd37bfc882,1041,bma-district-1041,bc0074ca89f8eb283c9b1f8c651727b1b58c6532251d923caf1e1ed725c40684,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
cf4dd93f0352d429e14e8f84a66a2375f9e8964e9cffad8e2930ed87aa9dd5b8,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
d1131acfce2dd5ae4f995423602fd5dd14c8d9f36f38328bea55446a3816ac28,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
d9d66f3bbca6a9bfad170980fd99f09b5fee179dfdf3313b72c6b0401ce966d1,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
4dcd42cc7da85340c5fa5f892cf1081a3d6089320e939d5b2f0cdafab0e9bca3,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
a10c9c22ffa68565269bd8b1375f9338f39829562584253221f1c8ebdc05c253,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
57cd3723e818924216e2dc3593d37df6fa6125075e976c476d7aa35850722004,1042,bma-district-1042,0e130688a38a2a7b6689d31d3cab2d4c7347e47a395ff13321704632e3221de2,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
159c9fb4d0947d20c157fe2bf5d853ebc1dbc5f273c3c0c1706e22fb02e87922,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
351e08f0a73b2e1e44d7a49a7e7e8a6570a7196cff23dfd997b08f94adf5be47,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
c1d0a8264a176736e1083855ee52a8ae17737f3b77d909b346561a8f0b4ebb10,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
da6dd675edfd24729683d19d39aadfd1927719516e7df3423e7e146d8f6d745f,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
0a18f39a18d23029bf276f01a3c1a7e7de2dfc99c98ff8760fba78732c66dcd1,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
8a30cd620338e74634c7da1cde3b991bb8a448f2f0d22c806aa678c119025d9b,1043,bma-district-1043,5b7168c17b109d78d70eb7b287dfa80c3f86d4d1f2d93c105f2b49e95506028b,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
e4a2a9f94beb6d48edba167dab993b5d8cd886d1b22a24f6e1d2f6b2c24ddbbf,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
65699c6a1b16cce1f260b1c4e84b3cf59fb607066c7ce770abdf736588061637,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
20c0de9c30cc800a717ac244f0fd695b2b7775a4fecf43bd36943ff62e6551f3,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
0a9b183bca384d71d27939c2c0b7b1db00c9fcae39de6797aa6ac14eb72e2d16,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
0bf1c20e140e63a0caa1815811b8c07f3c84db7ccbf93e2fde27f2809258f8bc,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
90c8bdfb3cc1e0e77188de15dec272a72054eccaa3cc91d68dee54a699d92883,1044,bma-district-1044,fd901fbfc505e2d836978f98128b5c4a1a8c4a839022976c3525bc52ada083d8,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
c328f66f1e61f4d7ee02cdefa228fe52a97eeaa37e335267c187c3d6ee5aea8c,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
6f1019ab5be8040bac8d480e5bbac50ff68c034e9b2230ab6048b9d9aabb63bb,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
aa4e8df97f804f70dd23b34aa464b097230aeddfd628f189dfdea95a436b8aa5,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
611ff884f6dd932a9558b179a948a6fe116fd072dc58711650c2df1cdebf473c,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
05698168a2e6f29cbe5344d150c3ebbf0562d2e5efd8b7d84950f0aab11c1855,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
5ae509679b707145f1eac4631a3c25ddaa927ffa680e6ed11c6ea3b8a2c618c3,1045,bma-district-1045,0485b0b5e260a1966ada3c3b5ea518c2e061b89581f49a7311d186ede55ddb51,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
17315d1f52edfd71030c5a1f7720e4a2d09753d047ba2563a3cc6f64800fd542,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
33bee255c69e483c75e155d3af977d51be88e21cb1666d7a4beab6a99e2c2921,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
b536c5a4d8fb3de895ea362f8cfc352a3a7463501b7a7e9cb0d2e36112f46781,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
c9a523702734a78d718403695579abe4e86a8db07645ab2c4fd80168fed5cef0,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
ede504c66dd642011be92cb7ab03dfc996d75f9d9e686a785f2e55d131ac8daf,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
4d57b06cd4a23d0612faa1fe6866b0207e36da2cde90acc295f9683ce4c7d84e,1046,bma-district-1046,6f0bcf31bad283a53bc56346ce9263db16edd2dde7cd4c5902061a0be70c63f1,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
d55cefb8f95e5d6848e3396e806ba1340d2fe45736cb06865e12d1ca3c6f9af6,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
f8c671e30593f092b76c95d912c52b9d7727a0f4e1ea6d88e74f2a9f0803b125,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
5e423d0d32483466fcb8e2b34e17503628dfb1e2011937ecaee62b9ae963e1e1,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
461e6baa38165e6b6c04013c2a12298bde8ff766be5ba082eeecb1e3aa8bf3eb,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
d3b72a033f425ee845fda5495cd29f50bfc3b0884de87301a886bf114f33360e,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
60fe1baee2227ca87fef1de3cc1e43f0400cbaa36c8fda066bab419cb01f3feb,1047,bma-district-1047,dcebf0185dff14bf43edb9d6e4bf13b9c9f330db6a5e99b8ab3dc251285be55c,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
b06af38cec9cd35fd9a9f008a6eb930a8367c583221fa482acea4dfba4d1c7cf,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
f5c3dea7324606687200de9b00325462827ce7da6bcf1dd92519035fb799fc98,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
fc337b35ea6302b95c9e9e3f09c3ddb9a0f409270e0c2839d68b60fd08eed206,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
5a56e33d96170e2191cd48381c8d2823f1ec0d4be5f13321a6a9a8b20bc864cf,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,4,resource_preparation,เตรียมกำลัง วัสดุ อุปกรณ์ และเครื่องสูบน้ำ,ฝ่ายโยธาและหน่วยสนับสนุน,2,0,pending_district_confirmation
741b81b4225f0c0bdef6a3dd0d012ec62e61ef14859a120be3b8c7fc994a3446,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,5,operate_coordinate_report,ดำเนินการแก้ไข ประสาน DDS/หน่วยสนับสนุน และรายงานผล,สำนักงานเขตและหน่วยงานที่เกี่ยวข้อง,3,0,pending_district_confirmation
9373b79c21bd36350904f60b5335d723716c0b4984155122af9e8913a13f71b9,1048,bma-district-1048,ffa6e7325b4190f654e5e9b40d30f4d0d4b28dada04af8ab5bfa056a74226d64,6,damage_recovery_close,สำรวจความเสียหาย ช่วยเหลือ ฟื้นฟู และสรุปรายงาน,ศูนย์บัญชาการเหตุการณ์สำนักงานเขต,,0,pending_district_confirmation
893189c3e9bf2e0f9917e3d8bc7a632372ae7a29b139258bc297dc05a8b33488,1049,bma-district-1049,69595ef3686c07ac0ab8ca6a1048eaa8a26c39f43d4b3ee13167b204104a29ce,1,monitor_receive_report,ติดตามฝน จุดเสี่ยง รับแจ้งเหตุ และรายงานสถานการณ์,เจ้าหน้าที่สำนักงานเขต,,0,pending_district_confirmation
832078aa614eb4e739e6c13faa2d3f00292639e3c5af57c3bd49f16a6786f150,1049,bma-district-1049,69595ef3686c07ac0ab8ca6a1048eaa8a26c39f43d4b3ee13167b204104a29ce,2,district_command,ผู้อำนวยการเขตสั่งการ และจัดตั้งศูนย์บัญชาการเมื่อเข้าเงื่อนไขสาธารณภัย,ผู้อำนวยการเขต,,0,pending_district_confirmation
b35304dc560072acbd82ad6dabca8504c099e0bbbed85285dda9fb4e5378c56d,1049,bma-district-1049,69595ef3686c07ac0ab8ca6a1048eaa8a26c39f43d4b3ee13167b204104a29ce,3,public_works_inspection,ฝ่ายโยธาสำรวจและตรวจสอบพื้นที่,ฝ่ายโยธา/กลุ่มงานระบายน้ำ,2,0,pending_district_confirmation
